change_type,covered_recipient_type,teaching_hospital_ccn,teaching_hospital_id,teaching_hospital_name,covered_recipient_profile_id,covered_recipient_npi,covered_recipient_first_name,covered_recipient_middle_name,covered_recipient_last_name,covered_recipient_name_suffix,recipient_primary_business_street_address_line1,recipient_primary_business_street_address_line2,recipient_city,recipient_state,recipient_zip_code,recipient_country,recipient_province,recipient_postal_code,covered_recipient_primary_type_1,covered_recipient_primary_type_2,covered_recipient_primary_type_3,covered_recipient_primary_type_4,covered_recipient_primary_type_5,covered_recipient_primary_type_6,covered_recipient_specialty_1,covered_recipient_specialty_2,covered_recipient_specialty_3,covered_recipient_specialty_4,covered_recipient_specialty_5,covered_recipient_specialty_6,covered_recipient_license_state_code1,covered_recipient_license_state_code2,covered_recipient_license_state_code3,covered_recipient_license_state_code4,covered_recipient_license_state_code5,submitting_applicable_manufacturer_or_applicable_gpo_name,applicable_manufacturer_or_applicable_gpo_making_payment_id,applicable_manufacturer_or_applicable_gpo_making_payment_name,applicable_manufacturer_or_applicable_gpo_making_payment_state,applicable_manufacturer_or_applicable_gpo_making_payment_country,total_amount_of_payment_usdollars,date_of_payment,number_of_payments_included_in_total_amount,form_of_payment_or_transfer_of_value,nature_of_payment_or_transfer_of_value,city_of_travel,state_of_travel,country_of_travel,physician_ownership_indicator,third_party_payment_recipient_indicator,name_of_third_party_entity_receiving_payment_or_transfer_of_ccfc,charity_indicator,third_party_equals_covered_recipient_indicator,contextual_information,delay_in_publication_indicator,record_id,dispute_status_for_publication,related_product_indicator,covered_or_noncovered_indicator_1,indicate_drug_or_biological_or_device_or_medical_supply_1,product_category_or_therapeutic_area_1,name_of_drug_or_biological_or_device_or_medical_supply_1,associated_drug_or_biological_ndc_1,associated_device_or_medical_supply_pdi_1,covered_or_noncovered_indicator_2,indicate_drug_or_biological_or_device_or_medical_supply_2,product_category_or_therapeutic_area_2,name_of_drug_or_biological_or_device_or_medical_supply_2,associated_drug_or_biological_ndc_2,associated_device_or_medical_supply_pdi_2,covered_or_noncovered_indicator_3,indicate_drug_or_biological_or_device_or_medical_supply_3,product_category_or_therapeutic_area_3,name_of_drug_or_biological_or_device_or_medical_supply_3,associated_drug_or_biological_ndc_3,associated_device_or_medical_supply_pdi_3,covered_or_noncovered_indicator_4,indicate_drug_or_biological_or_device_or_medical_supply_4,product_category_or_therapeutic_area_4,name_of_drug_or_biological_or_device_or_medical_supply_4,associated_drug_or_biological_ndc_4,associated_device_or_medical_supply_pdi_4,covered_or_noncovered_indicator_5,indicate_drug_or_biological_or_device_or_medical_supply_5,product_category_or_therapeutic_area_5,name_of_drug_or_biological_or_device_or_medical_supply_5,associated_drug_or_biological_ndc_5,associated_device_or_medical_supply_pdi_5,program_year,payment_publication_date
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",18.18,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556424,No,Yes,Covered,Device,"PATIENT HANDLING - PH",PROCUITY,,07613327541205,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",18.18,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556439,No,Yes,Covered,Device,"PATIENT HANDLING - PH",PROCUITY,,07613327541205,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Stryker Corporation",100000010503,"Stryker Corporation",MI,"United States",1014.77,12/31/2022,1,"In-kind items and services","Long term medical supply or device loan",,,,,"No Third Party Payment",,,,,No,942556447,No,Yes,Covered,Device,"PATIENT HANDLING - PH",PROCUITY,,07613327541205,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Arthrex, Inc.",100000005371,"Arthrex, Inc.",FL,"United States",45706.69,02/15/2022,1,"Cash or cash equivalent","Royalty or License",,,,,Entity,"THE GENERAL HOSPITAL CORP",No,No,,No,901643239,No,Yes,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231399,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231405,Covered,Device,"ARTHROPLASTY - IMPLANTS - PARTIAL KNEE ARTHROPLASTY - UNI KNEE",ARTHREX,,00888867231368,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867261099,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231382,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Arthrex, Inc.",100000005371,"Arthrex, Inc.",FL,"United States",40500.87,05/13/2022,1,"Cash or cash equivalent","Royalty or License",,,,,Entity,"THE GENERAL HOSPITAL CORP",No,No,,No,901643241,No,Yes,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231399,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231382,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867261099,Covered,Device,"ARTHROPLASTY - IMPLANTS - PARTIAL KNEE ARTHROPLASTY - UNI KNEE",ARTHREX,,00888867233256,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231405,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Arthrex, Inc.",100000005371,"Arthrex, Inc.",FL,"United States",37322.07,08/15/2022,1,"Cash or cash equivalent","Royalty or License",,,,,Entity,"THE GENERAL HOSPITAL CORP",No,No,,No,901643243,No,Yes,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231399,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231382,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231603,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867261099,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231405,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Arthrex, Inc.",100000005371,"Arthrex, Inc.",FL,"United States",33392.36,11/15/2022,1,"Cash or cash equivalent","Royalty or License",,,,,Entity,"THE GENERAL HOSPITAL CORP",No,No,,No,901643245,No,Yes,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231399,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231382,Covered,Device,"ARTHROPLASTY - IMPLANTS - PARTIAL KNEE ARTHROPLASTY - UNI KNEE",ARTHREX,,00888867233195,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867261099,Covered,Device,"ARTHROPLASTY - IMPLANTS - TOTAL KNEE ARTHROPLASTY - TOTAL KNEE",ARTHREX,,00888867231405,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Beckman Coulter, Inc.",100000010876,"Beckman Coulter, Inc.",CA,"United States",1953042.80,01/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,Entity,"Robert Wood Johnson University Hospital",No,Yes,,No,924787821,No,Yes,Covered,Device,Devices,"ACCESS 2",,,Covered,Device,Devices,"UNICEL DXI ACCESS",,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",57.68,01/27/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084223,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",29.09,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084419,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",71.19,05/06/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084437,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",19.29,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084447,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",166.64,05/24/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084481,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",48.67,02/23/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084569,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",77.62,02/23/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946084575,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",8000.00,07/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946086501,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",128.39,07/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946086897,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",25.91,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087009,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",62.35,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087015,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",17.30,11/21/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087047,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",32.10,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087279,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",110.86,08/25/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087577,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Becton, Dickinson and Company",100000005485,"Becton, Dickinson and Company",NJ,"United States",78.85,10/26/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,946087649,No,Yes,Covered,Device,"Cell Analysis",FACSVia,,00382906623867,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST","BULFINCH 360",BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Bristol Myers Squibb Company",100000005499,"E.R. Squibb & Sons, L.L.C.",NJ,"United States",300582.72,12/30/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,932505977,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Cala Health, Inc.",100000951823,"Cala Health, Inc.",CA,"United States",7521.50,10/12/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,901463799,No,Yes,Covered,Device,NEUROLOGY,"CALA TRIO",,00851749007092,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"MASSACHUSETTS GENERAL HOSPITAL",,,,,,,"55 Fruit St","Bulfinch 360",Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Cala Health, Inc.",100000951823,"Cala Health, Inc.",CA,"United States",3750.00,11/29/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,901463801,No,Yes,Covered,Device,NEUROLOGY,"CALA TRIO",,00851749007092,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",2984.63,04/29/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,954290553,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",5078.15,07/27/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,954296355,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",91937.22,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,954298003,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Calyxo, Inc.",100000786821,"Calyxo, Inc.",CA,"United States",4770.00,02/07/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,954290525,No,Yes,Covered,Device,Urology,CVAC,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Catalent Pharma Solutions, LLC",100000506824,"Catalent Pharma Solutions, LLC",NJ,"United States",150000.00,05/31/2022,2,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,958843965,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Clinisys, Inc.",100000010887,"Clinisys, Inc.",AZ,"United States",1182.38,07/06/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,930755537,No,Yes,Covered,Device,Software,"Sunquest Mitogen Genetics",,B236SMG6300,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Clinisys, Inc.",100000010887,"Clinisys, Inc.",AZ,"United States",678.91,03/29/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,924054135,No,Yes,Covered,Device,Software,"Sunquest Mitogen Genetics",,B236SMG6300,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Clinisys, Inc.",100000010887,"Clinisys, Inc.",AZ,"United States",1845.39,10/19/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,930755607,No,Yes,Covered,Device,Software,"Sunquest Mitogen Genetics",,B236SMG6300,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 Fruit Street",,Boston,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"Clinisys, Inc.",100000010887,"Clinisys, Inc.",AZ,"United States",1183.37,04/07/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,,,,No,930637185,No,Yes,Covered,Device,Software,"Sunquest Mitogen Genetics",,B236SMG6300,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",39.23,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632745,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",33.74,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632741,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",36.90,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632743,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",40.00,11/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632747,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",42.84,02/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632749,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",43.38,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632751,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",73.23,05/18/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632753,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
NEW,"Covered Recipient Teaching Hospital",220071,11357,"Massachusetts General Hospital",,,,,,,"55 FRUIT ST",,BOSTON,MA,02114,"United States",,,,,,,,,,,,,,,,,,,,"EMD Millipore Corporation",100000005624,"EMD Millipore Corporation",MA,"United States",107.58,08/22/2022,1,"Cash or cash equivalent","Royalty or License",,,,,"No Third Party Payment",,No,,,No,945632755,No,Yes,Non-Covered,Device,"DIAGNOSTIC TESTING",,,,,,,,,,,,,,,,,,,,,,,,,,,,2022,06/30/2023
